Transaction ID,Class of Business,Sub-Class of Business,Transaction Type,Amount,Currency,Customer Name,Date,Age,Income,Number of Claims,Account Balance,Default,customer_id,income_balance_ratio,Amount_converted,inactive_days
1764,Fire Domestic,Sub-Class F,Direct,4000.0,,Steven Brown,2023-01-08,51,44977,9,18025.85966363346,0,Steven Brown1764,2.4951375878477253,4000.0,614
1765,Aviation,Sub-Class C,Outward Reinsurance,1695.8333333333333,KES,Katrina Dominguez,2024-02-13,30,121967,0,-3739.574859245768,1,Katrina Dominguez1765,-32.6152048269464,1695.8333333333333,213
1766,Miscellaneous,Sub-Class H,Direct,2500.0,,Haley Jones,2023-02-01,48,20129,5,-672.8856794899548,0,Haley Jones1766,-29.914442547295284,2500.0,590
1767,Engineering,Sub-Class C,Direct,2157.48031496063,,April Carter,2024-06-23,50,79683,8,-1512.488213430159,0,April Carter1767,-52.68338575630127,2157.48031496063,82
1768,Aviation,Sub-Class B,Outward Reinsurance,2490.4411764705883,USD,Megan Johnson,2024-12-18,69,65331,9,2030.573360537934,0,Megan Johnson1768,32.17367137264752,323757.3529411765,-96
1769,Fire Domestic,Sub-Class C,Inward Reinsurance,5000.0,KES,Roy Silva,2024-01-22,56,137647,8,101.721761968528,0,Roy Silva1769,1353.1716059203438,5000.0,235
1770,Aviation,Sub-Class F,Outward Reinsurance,1500.0,,Gabriella Freeman,2023-08-16,45,54626,6,18646.33843494638,0,Gabriella Freeman1770,2.9295832096247736,1500.0,394
1771,Fire Domestic,Sub-Class B,Direct,2200.0,KES,Monica Harrison,2024-10-01,42,68503,6,-2895.739085994904,0,Monica Harrison1771,-23.656482150381333,2200.0,-18
1772,Fire Domestic,Sub-Class H,Outward Reinsurance,4000.0,USD,Kimberly Mata,2024-04-19,49,47549,7,291.7706751125806,1,Kimberly Mata1772,162.96702875178622,520000.0,147
1773,Aviation,Sub-Class A,Direct,2258.695652173913,USD,Gary Peterson Jr.,2024-12-24,26,32342,9,-2981.917385427139,0,Gary Peterson Jr.1773,-10.846041596610911,293630.4347826087,-102
1774,Miscellaneous,Sub-Class G,Outward Reinsurance,-1500.0,KES,Aaron Cross,2023-07-26,45,56417,1,19509.63371611091,0,Aaron Cross1774,2.8917508560609857,-1500.0,415
1775,Fire Domestic,Sub-Class B,Outward Reinsurance,3000.0,KES,Rachel Smith,2023-11-14,48,96514,5,17960.33772742513,0,Rachel Smith1775,5.373729685084082,3000.0,304
1776,Miscellaneous,Sub-Class F,Inward Reinsurance,-1500.0,,Laurie Watson,2024-07-10,34,72249,4,12915.78974413527,0,Laurie Watson1776,5.5938507386128995,-1500.0,65
1777,Engineering,Sub-Class B,Direct,-1500.0,USD,Laurie Boyd,2024-09-08,70,72664,4,5649.325805497834,0,Laurie Boyd1777,12.862419782779133,-195000.0,5
1778,Fire Domestic,Sub-Class B,Inward Reinsurance,5000.0,USD,Matthew Monroe,2023-12-14,40,123164,2,-245.5466119001867,0,Matthew Monroe1778,-501.5911196936632,650000.0,274
1779,Miscellaneous,Sub-Class H,Direct,2500.0,USD,Amy Clark,2023-08-22,30,127716,2,537.2431255035599,0,Amy Clark1779,237.72477289549556,325000.0,388
1780,Miscellaneous,Sub-Class B,Outward Reinsurance,2500.0,KES,Michael Cameron,2024-12-01,72,28833,5,6076.000213900286,0,Michael Cameron1780,4.7453915380117495,2500.0,-79
1781,Engineering,Sub-Class G,Direct,2200.0,,Beverly Clark,2023-02-13,27,80658,9,14205.56678341204,0,Beverly Clark1781,5.677914949101857,2200.0,578
1782,Miscellaneous,Sub-Class C,Inward Reinsurance,2500.0,KES,Dr. Brenda Rosario MD,2023-05-22,33,132439,9,1618.237399973972,0,Dr. Brenda Rosario MD1782,81.84151472591732,2500.0,480
1783,Miscellaneous,Sub-Class H,Inward Reinsurance,-1500.0,KES,Joseph Klein,2024-10-09,23,119027,6,2769.797813366166,1,Joseph Klein1783,42.97317278019841,-1500.0,-26
1784,Engineering,Sub-Class G,Inward Reinsurance,5000.0,KES,Crystal Carson,2023-06-25,65,148189,0,9998.607285111764,0,Crystal Carson1784,14.820964137741264,5000.0,446
1785,Fire Domestic,Sub-Class H,Direct,4000.0,,Eric Lee,2024-10-15,28,49473,2,943.2340569563394,0,Eric Lee1785,52.45039620350563,4000.0,-32
1786,Miscellaneous,Sub-Class G,Inward Reinsurance,2200.0,KES,Phillip Gordon,2024-03-24,69,20737,0,9605.46553232009,0,Phillip Gordon1786,2.158875062351217,2200.0,173
1787,Miscellaneous,Sub-Class F,Inward Reinsurance,1700.0,USD,Brian Clarke,2024-08-14,20,114965,9,4678.272331807115,0,Brian Clarke1787,24.57424276444196,221000.0,30
1788,Miscellaneous,Sub-Class G,Inward Reinsurance,4000.0,USD,Jill Kelly,2023-03-23,45,66647,2,-4140.794852466299,0,Jill Kelly1788,-16.09521900373895,520000.0,540
1789,Aviation,Sub-Class E,Outward Reinsurance,1500.0,USD,Monica Bush,2023-05-15,58,84054,4,5067.532155799097,0,Monica Bush1789,16.586771907073484,195000.0,487
1790,Engineering,Sub-Class G,Outward Reinsurance,1500.0,,Heather Miller,2024-12-19,32,21299,8,17988.13198797862,0,Heather Miller1790,1.1840584677849826,1500.0,-97
1791,Aviation,Sub-Class A,Direct,1500.0,KES,Katelyn Bruce,2023-06-26,30,83281,2,2327.796978336515,0,Katelyn Bruce1791,35.77674547009425,1500.0,445
1792,Engineering,Sub-Class A,Direct,1500.0,,Joseph Salinas,2024-01-18,59,138168,9,3070.809735911725,0,Joseph Salinas1792,44.99399568269828,1500.0,239
1793,Fire Domestic,Sub-Class I,Inward Reinsurance,5000.0,KES,Joshua Ramos,2023-08-31,69,85875,9,-3351.477798517828,0,Joshua Ramos1793,-25.623025173545155,5000.0,379
1794,Fire Domestic,Sub-Class E,Outward Reinsurance,4000.0,USD,Brenda Edwards,2024-07-20,73,52920,8,10376.18621423236,0,Brenda Edwards1794,5.100139772685746,520000.0,55
1795,Miscellaneous,Sub-Class E,Inward Reinsurance,2650.769230769231,KES,Ashley Wilson,2023-05-21,62,74836,0,16231.05910745847,0,Ashley Wilson1795,4.610666470040238,2650.769230769231,481
1796,Engineering,Sub-Class C,Inward Reinsurance,3000.0,KES,Jeanette Romero,2024-04-01,34,62381,5,3823.072327327542,0,Jeanette Romero1796,16.31698138538918,3000.0,165
1797,Fire Domestic,Sub-Class E,Outward Reinsurance,2200.0,KES,Jessica Pierce,2024-03-15,24,132059,8,1006.138937999711,0,Jessica Pierce1797,131.25324446993815,2200.0,182
1798,Engineering,Sub-Class C,Outward Reinsurance,1700.0,,Christopher Reed,2023-02-25,45,134286,4,18915.29635409647,0,Christopher Reed1798,7.099333654950523,1700.0,566
1799,Fire Domestic,Sub-Class I,Outward Reinsurance,-1500.0,KES,Holly Davila,2024-06-10,55,104971,9,13626.81536478721,0,Holly Davila1799,7.7032672117399885,-1500.0,95
1800,Aviation,Sub-Class I,Direct,1500.0,KES,Marcus West,2024-11-27,30,118730,1,9179.088982081614,0,Marcus West1800,12.934834843825065,1500.0,-75
1801,Fire Domestic,Sub-Class F,Direct,1700.0,KES,Michelle Harrell,2024-02-23,34,76298,4,2638.279158622102,0,Michelle Harrell1801,28.91960835556472,1700.0,203
1802,Aviation,Sub-Class A,Inward Reinsurance,3000.0,,Patricia Lopez,2023-03-29,32,44509,0,519.950449410022,0,Patricia Lopez1802,85.6023877861891,3000.0,534
1803,Fire Domestic,Sub-Class G,Direct,1700.0,,Fred Larsen,2024-08-31,53,146438,8,12893.60097501168,0,Fred Larsen1803,11.357416774708847,1700.0,13
1804,Miscellaneous,Sub-Class G,Outward Reinsurance,4000.0,,David Wilson,2024-10-17,45,141035,9,8044.720428433604,0,David Wilson1804,17.53137368223759,4000.0,-34
1805,Aviation,Sub-Class D,Outward Reinsurance,1700.0,KES,Jill Riley,2023-01-08,32,62095,9,8014.995420074527,0,Jill Riley1805,7.747353148134751,1700.0,614
1806,Fire Domestic,Sub-Class H,Direct,1500.0,USD,Margaret Lang,2024-04-21,63,71524,8,-3157.254533193905,0,Margaret Lang1806,-22.653859309735704,195000.0,145
1807,Miscellaneous,Sub-Class F,Inward Reinsurance,3000.0,USD,Joshua Garcia,2023-08-03,70,142814,5,7804.861918990149,0,Joshua Garcia1807,18.29808156535309,390000.0,407
1808,Aviation,Sub-Class D,Inward Reinsurance,-1500.0,USD,Bradley Burns,2024-11-15,28,129825,8,15568.60077598734,0,Bradley Burns1808,8.338899678141864,-195000.0,-63
1809,Miscellaneous,Sub-Class D,Direct,2187.7862595419847,KES,Monica Simmons,2024-07-05,73,135637,2,18669.98194489397,0,Monica Simmons1809,7.264977566681321,2187.7862595419847,70
1810,Engineering,Sub-Class B,Inward Reinsurance,2500.0,USD,Andrew Erickson,2024-05-11,48,142383,3,-2332.940062956622,0,Andrew Erickson1810,-61.03157224688949,325000.0,125
1811,Engineering,Sub-Class B,Inward Reinsurance,1500.0,USD,Richard Adams,2024-11-24,21,149974,5,10779.13026747677,1,Richard Adams1811,13.913367431183909,195000.0,-72
1812,Aviation,Sub-Class D,Inward Reinsurance,3000.0,USD,Corey Evans,2024-05-17,52,86909,3,9208.681269956172,0,Corey Evans1812,9.43772484378902,390000.0,119
1813,Fire Domestic,Sub-Class E,Outward Reinsurance,4000.0,KES,Elizabeth Wheeler,2024-11-29,51,149006,0,17257.81227370354,0,Elizabeth Wheeler1813,8.634118718920517,4000.0,-77
1814,Aviation,Sub-Class H,Outward Reinsurance,5000.0,USD,Reginald Taylor,2023-09-02,69,92618,6,13781.10075462179,0,Reginald Taylor1814,6.720653280830166,650000.0,377
1815,Miscellaneous,Sub-Class F,Direct,3000.0,USD,Betty Rogers,2024-04-22,44,45532,4,19131.54672913283,0,Betty Rogers1815,2.3799434852105037,390000.0,144
1816,Fire Domestic,Sub-Class D,Outward Reinsurance,2500.0,KES,Melissa Byrd,2023-11-05,27,128197,7,19000.81343954991,0,Melissa Byrd1816,6.7469216730037385,2500.0,313
1817,Engineering,Sub-Class G,Inward Reinsurance,2500.0,,Joshua Strong,2023-08-19,47,80285,8,642.1273336305203,0,Joshua Strong1817,125.0297188660029,2500.0,391
1818,Fire Domestic,Sub-Class H,Outward Reinsurance,2200.0,USD,Mary Faulkner,2024-01-18,62,38866,4,13133.77179751055,0,Mary Faulkner1818,2.9592413054844524,286000.0,239
1819,Engineering,Sub-Class B,Direct,2286.6666666666665,,David Burns,2023-06-04,37,27593,7,8263.07728412236,1,David Burns1819,3.339312831191886,2286.6666666666665,467
1820,Fire Domestic,Sub-Class G,Outward Reinsurance,2500.0,USD,Stephanie Allison,2023-06-24,46,29495,0,365.0498803826358,0,Stephanie Allison1820,80.797177550323,325000.0,447
1821,Fire Domestic,Sub-Class B,Inward Reinsurance,2200.0,KES,Ashley Smith,2023-04-25,70,135058,0,-128.272944564982,1,Ashley Smith1821,-1052.8954524122641,2200.0,507
1822,Fire Domestic,Sub-Class B,Inward Reinsurance,2200.0,,Danielle Anderson,2024-01-25,46,27837,6,-2972.891468342837,0,Danielle Anderson1822,-9.363611250671397,2200.0,232
1823,Miscellaneous,Sub-Class H,Direct,2200.0,,Justin Hernandez,2023-11-07,40,96708,5,14888.63191046723,0,Justin Hernandez1823,6.495425542222646,2200.0,311
1824,Miscellaneous,Sub-Class B,Outward Reinsurance,3000.0,,Jon Johnston,2023-10-27,74,38680,4,3112.619515500239,0,Jon Johnston1824,12.426832064562063,3000.0,322
1825,Aviation,Sub-Class I,Outward Reinsurance,2200.0,,Curtis Heath,2023-01-18,67,141722,4,16424.22088322416,0,Curtis Heath1825,8.628841575356311,2200.0,604
1826,Aviation,Sub-Class A,Outward Reinsurance,1500.0,USD,Valerie Russell,2023-01-12,38,75476,8,10207.88415058036,0,Valerie Russell1826,7.393892689868437,195000.0,610
1827,Engineering,Sub-Class I,Inward Reinsurance,1500.0,USD,Christopher Brown,2024-02-08,65,147678,0,11840.83387096152,0,Christopher Brown1827,12.471925677647228,195000.0,218
1828,Miscellaneous,Sub-Class A,Direct,5000.0,,Kevin Bryant,2024-12-04,60,141830,7,2291.843740254916,0,Kevin Bryant1828,61.88467281116844,5000.0,-82
1829,Engineering,Sub-Class B,Outward Reinsurance,2500.0,USD,Courtney Vargas,2023-08-20,27,50346,1,6432.356984892089,0,Courtney Vargas1829,7.826990964315178,325000.0,390
1830,Aviation,Sub-Class F,Inward Reinsurance,2291.8367346938776,,Michele Rosales,2024-08-27,58,128621,6,5307.939452078121,0,Michele Rosales1830,24.231813712502575,2291.8367346938776,17
1831,Engineering,Sub-Class F,Inward Reinsurance,2200.0,,Richard Cooper,2024-12-30,29,145846,5,892.2165981150301,0,Richard Cooper1831,163.46479129409406,2200.0,-108
1832,Aviation,Sub-Class A,Inward Reinsurance,4000.0,KES,David Durham,2023-10-05,47,43412,9,15812.80421316981,1,David Durham1832,2.745370107336433,4000.0,344
1833,Miscellaneous,Sub-Class G,Outward Reinsurance,4000.0,,Michele Clark,2023-12-19,68,108399,1,10552.11264516553,0,Michele Clark1833,10.272729608289692,4000.0,269
1834,Fire Domestic,Sub-Class H,Outward Reinsurance,2500.0,USD,Michael Phelps,2023-10-30,50,138833,2,-4064.200563673247,1,Michael Phelps1834,-34.159977546610534,325000.0,319
1835,Miscellaneous,Sub-Class B,Outward Reinsurance,5000.0,,John Stein,2024-06-24,35,50804,3,15497.92548446721,0,John Stein1835,3.278116161477114,5000.0,81
1836,Engineering,Sub-Class H,Outward Reinsurance,4000.0,KES,Tamara West,2024-04-14,31,85206,6,-2349.056099285214,0,Tamara West1836,-36.27244152488612,4000.0,152
1837,Engineering,Sub-Class I,Outward Reinsurance,1500.0,USD,Kimberly Valdez,2023-03-18,39,30934,7,5092.410838313981,0,Kimberly Valdez1837,6.074529526812839,195000.0,545
1838,Miscellaneous,Sub-Class F,Outward Reinsurance,1700.0,KES,Kelly Davis,2024-06-04,38,50723,1,9281.422540759448,0,Kelly Davis1838,5.465002781335459,1700.0,101
1839,Miscellaneous,Sub-Class E,Outward Reinsurance,3000.0,KES,Janet Turner,2023-01-24,18,147968,7,-4808.71885846955,1,Janet Turner1839,-30.770773745565393,3000.0,598
1840,Aviation,Sub-Class I,Outward Reinsurance,-1500.0,,Eric Doyle,2023-01-15,66,40405,8,11322.7026360734,0,Eric Doyle1840,3.5684943161248692,-1500.0,607
1841,Engineering,Sub-Class I,Outward Reinsurance,4000.0,KES,Amanda Brown,2024-11-06,60,38748,6,11492.57348900643,1,Amanda Brown1841,3.3715686079419527,4000.0,-54
1842,Engineering,Sub-Class A,Inward Reinsurance,2076.086956521739,KES,Patrick King,2024-06-08,69,90766,0,11313.15792831617,0,Patrick King1842,8.023047196470053,2076.086956521739,97
1843,Miscellaneous,Sub-Class C,Outward Reinsurance,2200.0,USD,Michelle Murphy,2023-12-13,32,66413,5,-913.3015473430719,0,Michelle Murphy1843,-72.7174942309089,286000.0,275
1844,Fire Domestic,Sub-Class I,Direct,2231.060606060606,KES,David Boyd,2023-06-21,53,42354,7,1393.308169338735,0,David Boyd1844,30.398156654820472,2231.060606060606,450
1845,Engineering,Sub-Class B,Inward Reinsurance,3000.0,,Matthew Thompson,2023-11-23,64,94490,4,1184.395488318506,0,Matthew Thompson1845,79.77909484791104,3000.0,295
1846,Fire Domestic,Sub-Class D,Outward Reinsurance,1500.0,,Stephen Morales,2024-12-12,71,141988,1,19001.67457949093,0,Stephen Morales1846,7.472394046430616,1500.0,-90
1847,Miscellaneous,Sub-Class D,Direct,5000.0,,Teresa Taylor,2024-04-29,39,108675,4,-3311.795319353068,0,Teresa Taylor1847,-32.8145279283832,5000.0,137
1848,Miscellaneous,Sub-Class B,Outward Reinsurance,3000.0,KES,Paige Turner,2024-05-03,49,130558,7,5719.037692587599,0,Paige Turner1848,22.828665768231467,3000.0,133
1849,Aviation,Sub-Class C,Direct,-1500.0,USD,Raymond Duran,2024-04-06,63,37388,1,16781.34764550485,0,Raymond Duran1849,2.2279497922215423,-195000.0,160
1850,Engineering,Sub-Class C,Direct,1700.0,,Samantha Baker,2024-01-13,71,125361,0,14236.6498611929,0,Samantha Baker1850,8.805512618647482,1700.0,244
1851,Fire Domestic,Sub-Class A,Direct,4000.0,KES,Lee Ortega,2024-08-10,50,56523,3,15561.05311622317,0,Lee Ortega1851,3.632337707341412,4000.0,34
1852,Aviation,Sub-Class F,Direct,5000.0,,Richard Haynes,2023-06-13,58,121150,3,19307.33960305832,1,Richard Haynes1852,6.274815820860664,5000.0,458
1853,Engineering,Sub-Class H,Inward Reinsurance,5000.0,,Scott Cantrell,2024-01-07,56,140950,8,4681.545306829723,0,Scott Cantrell1853,30.107580032254216,5000.0,250
1854,Aviation,Sub-Class C,Inward Reinsurance,4000.0,USD,Alexis Rodriguez,2024-07-26,40,77693,2,2741.381859511529,0,Alexis Rodriguez1854,28.340816413603783,520000.0,49
1855,Miscellaneous,Sub-Class E,Direct,4000.0,,Adam Adams,2024-02-28,60,55732,3,-4233.512746245067,0,Adam Adams1855,-13.164481446154081,4000.0,198
1856,Engineering,Sub-Class A,Outward Reinsurance,4000.0,USD,Jessica Taylor,2024-04-21,72,61646,2,-1249.515955253448,0,Jessica Taylor1856,-49.3359046283614,520000.0,145
1857,Aviation,Sub-Class G,Direct,4000.0,KES,Isaiah Fisher,2024-01-17,19,41021,1,9050.366363575604,0,Isaiah Fisher1857,4.5325236959571535,4000.0,240
1858,Aviation,Sub-Class A,Inward Reinsurance,4000.0,,Glenn Moran,2023-06-04,19,113238,3,-1058.485123666498,1,Glenn Moran1858,-106.98119176937854,4000.0,467
1859,Fire Domestic,Sub-Class I,Outward Reinsurance,5000.0,KES,Jasmine Spears,2023-09-14,55,130952,7,13407.62539952277,1,Jasmine Spears1859,9.76697931944467,5000.0,365
1860,Aviation,Sub-Class H,Inward Reinsurance,2500.0,KES,Thomas White,2024-11-04,72,121059,0,-4069.184877101563,1,Thomas White1860,-29.75018428905325,2500.0,-52
1861,Engineering,Sub-Class G,Inward Reinsurance,2500.0,KES,Sara Underwood,2023-03-09,68,146404,7,1487.200580947047,0,Sara Underwood1861,98.44267268021787,2500.0,554
1862,Engineering,Sub-Class G,Outward Reinsurance,2150.675675675676,,Angela Holland,2023-12-10,46,72776,7,12386.32808471222,0,Angela Holland1862,5.875510442019012,2150.675675675676,278
1863,Fire Domestic,Sub-Class E,Direct,2500.0,USD,Thomas Stevens,2023-10-04,69,39116,2,1387.570605976594,1,Thomas Stevens1863,28.19027718771078,325000.0,345
1864,Engineering,Sub-Class E,Direct,-1500.0,,Shawn Mcfarland,2024-11-03,63,92009,9,13219.0116056116,0,Shawn Mcfarland1864,6.960353976914679,-1500.0,-51
1865,Miscellaneous,Sub-Class E,Direct,2500.0,KES,Edward Williams,2024-01-26,20,132858,9,19896.59688576755,1,Edward Williams1865,6.677423318308072,2500.0,231
1866,Engineering,Sub-Class A,Direct,5000.0,USD,Daniel Copeland,2024-03-24,56,108271,5,14927.09888622759,0,Daniel Copeland1866,7.253318332331521,650000.0,173
1867,Engineering,Sub-Class H,Outward Reinsurance,4000.0,KES,Leslie Wright,2023-09-16,24,119997,3,3545.886469025063,0,Leslie Wright1867,33.84118500358897,4000.0,363
1868,Aviation,Sub-Class A,Outward Reinsurance,2200.0,USD,Emily Hansen,2023-11-03,53,96620,0,17514.79751570653,0,Emily Hansen1868,5.516478275775399,286000.0,315
1869,Aviation,Sub-Class D,Outward Reinsurance,2200.0,,Blake Smith,2023-04-05,46,64771,0,-3720.506608294764,0,Blake Smith1869,-17.409188269037042,2200.0,527
1870,Engineering,Sub-Class I,Inward Reinsurance,-1500.0,USD,John Stewart,2024-04-08,72,48756,4,13125.1706111828,0,John Stewart1870,3.714694570024051,-195000.0,158
1871,Fire Domestic,Sub-Class I,Outward Reinsurance,5000.0,,Zoe Martin,2023-09-03,54,102604,7,-4416.941710933123,0,Zoe Martin1871,-23.229647732508536,5000.0,376
1872,Aviation,Sub-Class E,Direct,1500.0,KES,Marcus Luna,2024-09-26,66,114452,0,-636.1126160758749,0,Marcus Luna1872,-179.92411580522443,1500.0,-13
1873,Fire Domestic,Sub-Class D,Inward Reinsurance,3000.0,USD,Stephanie Thompson,2023-07-06,53,22919,1,19689.64353846436,0,Stephanie Thompson1873,1.1640129469701668,390000.0,435
1874,Engineering,Sub-Class C,Direct,2157.48031496063,KES,Tara Esparza,2024-01-08,40,43550,6,4022.122812357675,0,Tara Esparza1874,10.827615672548797,2157.48031496063,249
1875,Engineering,Sub-Class C,Direct,1500.0,USD,Kevin Mcdonald,2024-07-25,62,56524,7,15512.48445410597,0,Kevin Mcdonald1875,3.6437748039153566,195000.0,50
1876,Miscellaneous,Sub-Class E,Outward Reinsurance,5000.0,,James Bowman,2024-02-10,33,74606,2,4402.16782089005,0,James Bowman1876,16.94755925613845,5000.0,216
1877,Aviation,Sub-Class A,Outward Reinsurance,2500.0,USD,Morgan Douglas,2024-02-12,65,88819,7,16000.71126994539,0,Morgan Douglas1877,5.5509407364178465,325000.0,214
1878,Engineering,Sub-Class E,Direct,4000.0,USD,Bradley Warren,2023-05-05,48,90227,0,19135.98900316936,0,Bradley Warren1878,4.71504242529907,520000.0,497
1879,Miscellaneous,Sub-Class F,Direct,1500.0,,Jerry Ramsey,2023-12-03,51,43212,8,5888.406085479162,1,Jerry Ramsey1879,7.338488441984495,1500.0,285
1880,Aviation,Sub-Class G,Inward Reinsurance,3000.0,,Christopher Krueger,2023-12-07,67,60118,1,8983.729796206984,0,Christopher Krueger1880,6.691875352860945,3000.0,281
1881,Engineering,Sub-Class I,Outward Reinsurance,2200.0,,Laura Benton,2024-07-16,18,48602,1,10715.98724908919,0,Laura Benton1881,4.535466389634884,2200.0,59
1882,Engineering,Sub-Class C,Inward Reinsurance,3000.0,USD,Howard Glover,2023-06-27,35,37540,3,18370.87005438088,0,Howard Glover1882,2.0434524815033397,390000.0,444
1883,Aviation,Sub-Class B,Inward Reinsurance,4000.0,KES,Dawn Porter,2024-10-12,57,55829,9,1418.602185863948,0,Dawn Porter1883,39.35493724479169,4000.0,-29
1884,Aviation,Sub-Class C,Inward Reinsurance,2500.0,USD,Sandra Sheppard,2023-06-19,60,76309,2,10281.23432084317,0,Sandra Sheppard1884,7.422163294663812,325000.0,452
1885,Aviation,Sub-Class I,Direct,3000.0,USD,Jeremy Ferguson,2023-02-08,73,85403,3,3118.005705578563,1,Jeremy Ferguson1885,27.390264183032663,390000.0,583
1886,Engineering,Sub-Class G,Inward Reinsurance,2076.086956521739,KES,Jessica Espinoza,2023-03-10,73,91455,5,423.3295045604864,0,Jessica Espinoza1886,216.03738698759344,2076.086956521739,553
1887,Engineering,Sub-Class I,Inward Reinsurance,3000.0,,Robert Harris,2023-08-24,32,42277,6,-2876.991524419646,0,Robert Harris1887,-14.694864284846382,3000.0,386
1888,Miscellaneous,Sub-Class B,Direct,5000.0,USD,Jason Zamora,2024-07-13,65,139133,4,10517.77159339872,0,Jason Zamora1888,13.228372451758146,650000.0,62
1889,Fire Domestic,Sub-Class E,Outward Reinsurance,2500.0,KES,Karen West,2024-01-16,66,79673,1,17052.13697178921,1,Karen West1889,4.672317618126677,2500.0,241
1890,Aviation,Sub-Class D,Outward Reinsurance,4000.0,,Samuel Hopkins,2023-02-26,34,141124,2,3784.822221112814,0,Samuel Hopkins1890,37.28682399209406,4000.0,565
1891,Engineering,Sub-Class B,Inward Reinsurance,2200.0,,Juan Nelson,2023-10-04,61,37676,9,8816.713404824432,0,Juan Nelson1891,4.273247668386727,2200.0,345
1892,Engineering,Sub-Class I,Direct,2200.0,USD,Michael Oliver,2023-04-09,27,62844,2,11053.34488235289,1,Michael Oliver1892,5.685518788103045,286000.0,523
1893,Aviation,Sub-Class I,Outward Reinsurance,3000.0,,Brandon Kaiser,2024-06-10,37,84708,4,5366.2544448801,1,Brandon Kaiser1893,15.785311872570489,3000.0,95
1894,Fire Domestic,Sub-Class F,Inward Reinsurance,5000.0,,William Moss,2023-11-21,23,29752,4,17583.69625915145,0,William Moss1894,1.692021948145035,5000.0,297
1895,Aviation,Sub-Class F,Inward Reinsurance,1500.0,KES,Jessica Castillo,2024-04-05,25,101548,3,4068.879030029415,0,Jessica Castillo1895,24.957242338872355,1500.0,161
1896,Fire Domestic,Sub-Class H,Direct,1500.0,KES,Chelsey Martin,2023-06-28,62,94711,7,-1874.729497753909,0,Chelsey Martin1896,-50.51982172013195,1500.0,443
1897,Engineering,Sub-Class F,Inward Reinsurance,5000.0,,Amanda Adams,2024-07-27,51,60670,5,-1399.491048707511,0,Amanda Adams1897,-43.3514741348516,5000.0,48
1898,Fire Domestic,Sub-Class A,Outward Reinsurance,2289.285714285714,KES,Christopher Thomas,2023-04-29,49,87603,5,17271.44036269282,1,Christopher Thomas1898,5.072130532276097,2289.285714285714,503
1899,Miscellaneous,Sub-Class D,Direct,1500.0,,Robert Schneider,2024-04-13,68,51478,0,19700.20107119899,0,Robert Schneider1899,2.613069775986147,1500.0,153
1900,Engineering,Sub-Class G,Outward Reinsurance,1500.0,USD,Julie Ali,2024-07-02,71,46439,5,2223.446264292924,0,Julie Ali1900,20.8860455706889,195000.0,73
1901,Miscellaneous,Sub-Class B,Outward Reinsurance,4000.0,KES,Arthur Brennan,2024-10-07,59,54747,2,-1409.931858632214,1,Arthur Brennan1901,-38.82953609765971,4000.0,-24
1902,Aviation,Sub-Class I,Outward Reinsurance,4000.0,,Suzanne Hunter,2024-03-30,21,136424,5,7055.307043905235,0,Suzanne Hunter1902,19.336366107248388,4000.0,167
1903,Aviation,Sub-Class H,Inward Reinsurance,2500.0,,Judith Olson,2023-01-26,61,145332,9,12738.20158941495,0,Judith Olson1903,11.409145865674349,2500.0,596
1904,Aviation,Sub-Class H,Inward Reinsurance,2291.8367346938776,KES,Laura Henderson,2024-05-04,67,49810,5,10310.0727025743,0,Laura Henderson1904,4.831197745828024,2291.8367346938776,132
1905,Fire Domestic,Sub-Class G,Outward Reinsurance,2206.4,KES,Matthew Edwards,2023-01-08,56,38302,1,18777.70455206532,0,Matthew Edwards1905,2.0397594335239044,2206.4,614
1906,Engineering,Sub-Class D,Outward Reinsurance,2500.0,USD,Alexis Murray,2024-05-30,37,86236,0,15444.4470992907,1,Alexis Murray1906,5.583624939474879,325000.0,106
1907,Aviation,Sub-Class B,Direct,2258.695652173913,,Brian Ramirez,2024-06-16,41,84467,2,16724.30412660005,0,Brian Ramirez1907,5.050553933999264,2258.695652173913,89
1908,Aviation,Sub-Class C,Direct,-1500.0,USD,Jeremy Foster,2023-05-29,41,122350,4,8541.678971226756,0,Jeremy Foster1908,14.323881804987584,-195000.0,473
1909,Engineering,Sub-Class F,Inward Reinsurance,1700.0,USD,Scott Sutton DDS,2024-05-02,72,54841,3,3181.879833286252,1,Scott Sutton DDS1909,17.23540890083209,221000.0,134
1910,Aviation,Sub-Class E,Inward Reinsurance,4000.0,USD,Pam Pruitt,2023-01-25,43,139349,6,12543.40026151448,1,Pam Pruitt1910,11.10934811093839,520000.0,597
1911,Miscellaneous,Sub-Class H,Direct,2500.0,KES,Darryl Williams,2024-10-16,42,64713,3,5976.325998784878,0,Darryl Williams1911,10.828224566925837,2500.0,-33
1912,Engineering,Sub-Class F,Outward Reinsurance,2500.0,USD,Kayla Fisher,2024-07-08,53,69546,7,2193.856014058114,0,Kayla Fisher1912,31.700348406801947,325000.0,67
1913,Engineering,Sub-Class F,Inward Reinsurance,2076.086956521739,KES,Bobby Robinson,2024-02-29,24,144836,6,-1193.232858192562,0,Bobby Robinson1913,-121.38116965651528,2076.086956521739,197
1914,Engineering,Sub-Class A,Outward Reinsurance,1500.0,KES,Christopher Sanders,2023-10-20,27,23048,9,8196.85519723906,0,Christopher Sanders1914,2.8118100717166796,1500.0,329
